Sentence #,Word,POS,Tag
,OK,_,O
,嗎,_,O
,？,_,O
,民眾,_,O
,：,_,O
,嗯,_,O
,oK,_,O
,。,_,O
Sentence: 7026,個,_,O
,管師,_,O
,：,_,O
,你,_,O
,只是,_,O
,增加,_,O
,保護力,_,O
,，,_,O
,可是,_,O
,如果,_,O
,你,_,O
,無,_,O
,套,_,O
,，,_,O
,這,_,O
,感染,_,O
,途徑,_,O
,還是,_,O
,存在,_,O
,的,_,O
,。,_,O
Sentence: 7027,民眾,_,O
,：,_,O
,嗯,_,O
,。,_,O
Sentence: 7028,個,_,O
,管師,_,O
,：,_,O
,所以,_,O
,我們,_,O
,都,_,O
,會,_,O
,建議,_,O
,，,_,O
,如果,_,O
,你,_,O
,想要,_,O
,預防,_,O
,感染,_,O
,的話,_,O
,，,_,O
,PrEP,_,O
,的,_,O
,藥,_,O
,，,_,O
,這,_,O
,個,_,O
,一定,_,O
,要,_,O
,吃,_,O
,之外,_,O
,，,_,O
,還是,_,O
,要,_,O
,戴,_,O
,保險套,_,O
,。,_,O
Sentence: 7029,民眾,_,O
,：,_,O
,嗯,_,O
,好,_,O
,。,_,O
Sentence: 7030,個,_,O
,管師,_,O
,：,_,O
,因為,_,O
,我,_,O
,知道,_,O
,網路,_,O
,上,_,O
,有些,_,O
,會,_,O
,說,_,O
,吃,_,O
,PrEP,_,O
,就,_,O
,可以,_,O
,增加,_,O
,無,_,O
,套,_,O
,的,_,O
,機會,_,O
,，,_,O
,那,_,O
,這,_,O
,個,_,O
,是,_,O
,不,_,O
,對,_,O
,的,_,O
,。,_,O
Sentence: 7031,民眾,_,O
,：,_,O
,嗯,_,O
,是,_,O
,錯誤,_,O
,的,_,O
,。,_,O
Sentence: 7032,個,_,O
,管師,_,O
,：,_,O
,對,_,O
,對,_,O
,對,_,O
,所以,_,O
,會,_,O
,先,_,O
,跟,_,O
,你,_,O
,說,_,O
,一下,_,O
,。,_,O
Sentence: 7033,民眾,_,O
,：,_,O
,好,_,O
,。,_,O
Sentence: 7034,個,_,O
,管師,_,O
,：,_,O
,好,_,O
,那,_,O
,你,_,O
,接下來,_,O
,有,_,O
,打算,_,O
,怎麼,_,O
,吃,_,O
,嗎,_,O
,？,_,O
,吃,_,O
,任務型,_,O
,還是,_,O
,吃,_,O
,每,_,O
,天,_,O
,？,_,O
,民眾,_,O
,：,_,O
,如果,_,O
,自費,_,O
,的話,_,O
,就,_,O
,是,_,O
,任務型,_,O
,。,_,O
Sentence: 7035,個,_,O
,管師,_,O
,：,_,O
,任務型,_,O
,就是,_,O
,有,_,O
,性行為,_,O
,才,_,O
,吃,_,O
,嘛,_,O
,，,_,O
,因為,_,O
,你,_,O
,性行為,_,O
,次數,_,O
,也,_,O
,剛剛,_,O
,說到,_,O
,平均,_,O
,兩,_,B-tim
,個,_,I-tim
,禮拜,_,I-tim
,2,_,O
,到,_,O
,5,_,O
,次,_,O
,，,_,O
,所以,_,O
,其實,_,O
,你,_,O
,性行為,_,O
,機率,_,O
,並,_,O
,不,_,O
,高,_,O
,。,_,O
Sentence: 7036,民眾,_,O
,：,_,O
,對,_,O
,。,_,O
Sentence: 7037,個,_,O
,管師,_,O
,：,_,O
,所以,_,O
,你,_,O
,就,_,O
,會,_,O
,改,_,O
,，,_,O
,你,_,O
,想要,_,O
,任務型,_,O
,的,_,O
,吃,_,O
,。,_,O
Sentence: 7038,民眾,_,O
,：,_,O
,對,_,O
,。,_,O
Sentence: 7039,個,_,O
,管師,_,O
,：,_,O
,好,_,O
,，,_,O
,那,_,O
,任務型,_,O
,的,_,O
,吃法,_,O
,其實,_,O
,就,_,O
,是,_,O
,一,_,O
,個,_,O
,性行為,_,O
,大概,_,O
,吃到,_,O
,十,_,O
,顆,_,O
,。,_,O
Sentence: 7040,民眾,_,O
,：,_,O
,嗯,_,O
,。,_,O
Sentence: 7041,個,_,O
,管師,_,O
,：,_,O
,好,_,O
,那,_,O
,接下來,_,O
,如果,_,O
,你,_,O
,要,_,O
,開始,_,O
,用藥,_,O
,的話,_,O
,，,_,O
,我,_,O
,就,_,O
,會,_,O
,告訴,_,O
,你,_,O
,怎麼,_,O
,吃,_,O
,。,_,O
Sentence: 7042,這樣,_,O
,OK,_,O
,嗎,_,O
,？,_,O
,民眾,_,O
,：,_,O
,好,_,O
,。,_,O
Sentence: 7043,個,_,O
,管師,_,O
,：,_,O
,那,_,O
,剛才,_,O
,李,_,O
,醫師,_,O
,也,_,O
,提到,_,O
,一,_,O
,個,_,O
,就,_,O
,是,_,O
,，,_,O
,如果,_,O
,假設,_,O
,你,_,O
,的,_,O
,B肝,_,O
,檢查出來,_,O
,，,_,O
,可能,_,O
,是,_,O
,B肝,_,O
,帶原,_,O
,的話,_,O
,，,_,O
,那,_,O
,你,_,O
,可能,_,O
,就,_,O
,沒有,_,O
,任務型,_,O
,這,_,O
,一,_,O
,個,_,O
,吃法,_,O
,，,_,O
,就,_,O
,是,_,O
,要,_,O
,每,_,O
,天,_,O
,吃,_,O
,。,_,O
Sentence: 7044,民眾,_,O
,：,_,O
,嗯,_,O
,好,_,O
,。,_,O
Sentence: 7045,個,_,O
,管師,_,O
,：,_,O
,對,_,O
,，,_,O
,因為,_,O
,它,_,O
,部分,_,O
,可以,_,O
,去,_,O
,對抗,_,O
,B肝,_,O
,的,_,O
,病毒,_,O
,。,_,O
Sentence: 7046,民眾,_,O
,：,_,O
,好,_,O
,。,_,O
Sentence: 7047,個,_,O
,管師,_,O
,：,_,O
,那,_,O
,你,_,O
,一下,_,O
,突然,_,O
,斷,_,O
,藥,_,O
,可能,_,O
,對於,_,O
,B肝,_,O
,的,_,O
,治療,_,O
,會,_,O
,比較,_,O
,更多,_,O
,的,_,O
,其他,_,O
,的,_,O
,因素,_,O
,存在,_,O
,。,_,O
Sentence: 7048,民眾,_,O
,：,_,O
,嗯,_,O
,嗯,_,O
,嗯,_,O
,好,_,O
,。,_,O
Sentence: 7049,個,_,O
,管師,_,O
,：,_,O
,這樣,_,O
,OK,_,O
,嗎,_,O
,？,_,O
,民眾,_,O
,：OK,_,O
,。,_,O
Sentence: 7050,個,_,O
,管師,_,O
,：,_,O
,好,_,O
,喔,_,O
,。,_,O
Sentence: 7051,那,_,O
,你,_,O
,還,_,O
,有沒有,_,O
,什麼,_,O
,要,_,O
,問,_,O
,我,_,O
,的,_,O
,？,_,O
,沒有,_,O
,的話,_,O
,等下,_,O
,我,_,O
,就,_,O
,給,_,O
,你,_,O
,抽,_,O
,血單,_,O
,。,_,O
Sentence: 7052,民眾,_,O
,：,_,O
,好,_,O
,。,_,O
Sentence: 7053,個,_,O
,管師,_,O
,：,_,O
,然後,_,O
,因為,_,O
,我們,_,O
,最近,_,O
,有,_,O
,那,_,O
,個,_,O
,計畫,_,O
,的,_,O
,補助,_,O
,名額,_,O
,，,_,O
,因為,_,O
,本來,_,O
,都,_,O
,已經,_,O
,沒有,_,O
,了,_,O
,，,_,O
,最近,_,O
,聽說,_,O
,啦,_,O
,，,_,O
,我,_,O
,是,_,O
,聽說,_,O
,還,_,O
,不,_,O
,確定,_,O
,，,_,O
,有,_,O
,可能,_,O
,會,_,O
,釋放,_,O
,一些,_,O
,名額,_,O
,。,_,O
Sentence: 7054,民眾,_,O
,：,_,O
,好,_,O
,。,_,O
Sentence: 7055,個,_,O
,管師,_,O
,：,_,O
,所以,_,O
,就,_,O
,像,_,O
,剛剛,_,O
,林,_,B-nam
,醫師,_,I-nam
,說,_,O
,的,_,O
,，,_,O
,如果,_,O
,你,_,O
,覺得,_,O
,最近,_,O
,想要,_,O
,開始,_,O
,先,_,O
,用,_,O
,，,_,O
,那,_,O
,你,_,O
,就,_,O
,可以,_,O
,開始,_,O
,買,_,O
,，,_,O
,那,_,O
,如果,_,O
,到時候,_,O
,計畫,_,O
,上面,_,O
,你,_,O
,覺得,_,O
,OK,_,O
,，,_,O
,你,_,O
,想要,_,O
,等,_,O
,計畫,_,O
,也,_,O
,可以,_,O
,。,_,O
Sentence: 7056,民眾,_,O
,：,_,O
,好,_,O
,。,_,O
Sentence: 7057,個,_,O
,管師,_,O
,：,_,O
,那,_,O
,什麼,_,O
,時候,_,O
,我們,_,O
,不,_,O
,知道,_,O
,，,_,O
,只,_,O
,是,_,O
,我們,_,O
,是,_,O
,聽到,_,O
,有,_,O
,聽說,_,O
,要,_,O
,釋放,_,O
,名額,_,O
,。,_,O
Sentence: 7058,民眾,_,O
,：,_,O
,嗯,_,O
,嗯,_,O
,嗯,_,O
,好,_,O
,。,_,O
Sentence: 7059,個,_,O
,管師,_,O
,：,_,O
,對,_,O
,，,_,O
,所以,_,O
,什麼,_,O
,時候,_,O
,釋放,_,O
,不,_,O
,知道,_,O
,。,_,O
Sentence: 7060,民眾,_,O
,：,_,O
,好,_,O
,。,_,O
Sentence: 7061,個,_,O
,管師,_,O
,：,_,O
,看,_,O
,你,_,O
,要,_,O
,等,_,O
,還是,_,O
,你,_,O
,要,_,O
,先,_,O
,吃,_,O
,，,_,O
,自己,_,O
,決定,_,O
,。,_,O
Sentence: 7062,不管,_,O
,用,_,O
,哪,_,O
,一,_,O
,個,_,O
,吃法,_,O
,，,_,O
,自費,_,O
,學名,_,O
,或者,_,O
,是,_,O
,自費,_,O
,原廠,_,O
,，,_,O
,或者,_,O
,是,_,O
,公費,_,O
,原廠藥,_,O
,的話,_,O
,，,_,O
,都,_,O
,一樣,_,O
,都,_,O
,要,_,O
,先,_,O
,檢查,_,O
,。,_,O
Sentence: 7063,民眾,_,O
,：,_,O
,好,_,O
,。,_,O
Sentence: 7064,個,_,O
,管師,_,O
,：,_,O
,好,_,O
,你,_,O
,可以,_,O
,回去,_,O
,去,_,O
,想,_,O
,一下,_,O
,。,_,O
Sentence: 7065,OK,_,O
,，,_,O
,好,_,O
,喔,_,O
,。,_,O
Sentence: 7066,個,_,O
,管師,_,O
,：,_,O
,好,_,O
,，,_,O
,過去,_,O
,這,_,O
,個,_,O
,月,_,O
,還好,_,O
,嗎,_,O
,？,_,O
,民眾,_,O
,：,_,O
,還,_,O
,不錯,_,O
,。,_,O
Sentence: 7067,個,_,O
,管師,_,O
,：,_,O
,還,_,O
,不錯,_,O
,的,_,O
,意思,_,O
,是,_,O
,？,_,O
,民眾,_,O
,：,_,O
,就,_,O
,是,_,O
,身體,_,O
,健康,_,O
,。,_,O
Sentence: 7068,沒有,_,O
,什麼,_,O
,。,_,O
Sentence: 7069,個,_,O
,管師,_,O
,：,_,O
,那,_,O
,個,_,O
,，,_,O
,性,_,O
,生活,_,O
,美滿,_,O
,嗎,_,O
,？,_,O
,民眾,_,O
,：,_,O
,還,_,O
,OK,_,O
,。,_,O
Sentence: 7070,個,_,O
,管師,_,O
,：,_,O
,所以,_,O
,兩,_,B-tim
,個,_,I-tim
,月,_,I-tim
,有,_,O
,大概,_,O
,平均,_,O
,？,_,O
,民眾,_,O
,：,_,O
,兩,_,O
,次,_,O
,。,_,O
Sentence: 7071,個,_,O
,管師,_,O
,：,_,O
,兩,_,B-tim
,個,_,I-tim
,月,_,I-tim
,平均,_,O
,兩,_,O
,次,_,O
,，,_,O
,那,_,O
,都,_,O
,是,_,O
,約,_,O
,的,_,O
,嗎,_,O
,？,_,O
,民眾,_,O
,：,_,O
,固定,_,O
,的,_,O
,。,_,O
Sentence: 7072,個,_,O
,管師,_,O
,：,_,O
,所以,_,O
,你,_,O
,現在,_,O
,有,_,O
,固定,_,O
,？,_,O
,民眾,_,O
,：,_,O
,對,_,O
,。,_,O
Sentence: 7073,個,_,O
,管師,_,O
,：,_,O
,固定,_,O
,，,_,O
,這,_,O
,個,_,O
,固定,_,O
,多久,_,O
,了,_,O
,。,_,O
Sentence: 7074,民眾,_,O
,：,_,O
,大概,_,O
,一,_,B-tim
,年,_,I-tim
,。,_,O
Sentence: 7075,個,_,O
,管師,_,O
,：,_,O
,所以,_,O
,，,_,O
,你,_,O
,剛,_,O
,開始,_,O
,吃,_,O
,PrEP,_,O
,的,_,O
,時候,_,O
,其實,_,O
,就,_,O
,跟,_,O
,這,_,O
,個,_,O
,人,_,O
,在一起,_,O
,了,_,O
,？,_,O
,民眾,_,O
,：,_,O
,對,_,O
,。,_,O
Sentence: 7076,個,_,O
,管師,_,O
,：,_,O
,我,_,O
,有,_,O
,記得,_,O
,你,_,O
,之前,_,O
,說,_,O
,你,_,O
,有,_,O
,固定,_,O
,嘛,_,O
,。,_,O
Sentence: 7077,民眾,_,O
,：,_,O
,對,_,O
,，,_,O
,有,_,O
,固定,_,O
,。,_,O
Sentence: 7078,個,_,O
,管師,_,O
,：,_,O
,就,_,O
,是,_,O
,，,_,O
,所以,_,O
,你,_,O
,也,_,O
,不會,_,O
,約,_,O
,？,_,O
,民眾,_,O
,：,_,O
,沒有,_,O
,，,_,O
,就,_,O
,只,_,O
,有,_,O
,他,_,O
,而已,_,O
,。,_,O
Sentence: 7079,個,_,O
,管師,_,O
,：,_,O
,那,_,O
,你,_,O
,跟,_,O
,他,_,O
,，,_,O
,固定,_,O
,的話,_,O
,，,_,O
,是,_,O
,固定,_,O
,伴侶,_,O
,還是,_,O
,固炮,_,O
,？,_,O
,民眾,_,O
,：,_,O
,固炮,_,O
,而已,_,O
,。,_,O
Sentence: 7080,個,_,O
,管師,_,O
,：,_,O
,固炮,_,O
,而已,_,O
,，,_,O
,好,_,O
,。,_,O
Sentence: 7081,那,_,O
,，,_,O
,會,_,O
,戴套,_,O
,嗎,_,O
,？,_,O
,民眾,_,O
,：,_,O
,有時候,_,O
,不會,_,O
,。,_,O
Sentence: 7082,個,_,O
,管師,_,O
,：,_,O
,所以,_,O
,是,_,O
,偶,_,O
,，,_,O
,偶爾,_,O
,帶,_,O
,套,_,O
,？,_,O
,民眾,_,O
,：,_,O
,對,_,O
,。,_,O
Sentence: 7083,個,_,O
,管師,_,O
,：,_,O
,痾,_,O
,，,_,O
,什麼,_,O
,樣,_,O
,情況,_,O
,下,_,O
,你,_,O
,會,_,O
,不,_,O
,戴,_,O
,套,_,O
,？,_,O
,民眾,_,O
,：,_,O
,什麼,_,O
,樣,_,O
,的,_,O
,情況,_,O
,的,_,O
,時候,_,O
,。,_,O
Sentence: 7084,個,_,O
,管師,_,O
,：,_,O
,嗯,_,O
,，,_,O
,因為,_,O
,你,_,O
,說,_,O
,偶爾,_,O
,嘛,_,O
,，,_,O
,但是,_,O
,你,_,O
,是,_,O
,固定,_,O
,跟,_,O
,這,_,O
,一,_,O
,個,_,O
,人,_,O
,嘛,_,O
,。,_,O
Sentence: 7085,民眾,_,O
,：,_,O
,對,_,O
,阿。,_,O
,個,_,O
,管師,_,O
,：,_,O
,那,_,O
,是,_,O
,什麼,_,O
,樣,_,O
,的,_,O
,因素,_,O
,下,_,O
,，,_,O
,讓,_,O
,你,_,O
,決定,_,O
,戴,_,O
,套,_,O
,不,_,O
,戴套,_,O
,？,_,O
,民眾,_,O
,：,_,O
,看,_,O
,心情,_,O
,。,_,O
Sentence: 7086,可是,_,O
,基本,_,O
,上,_,O
,我,_,O
,都,_,O
,會,_,O
,戴,_,O
,。,_,O
Sentence: 7087,個,_,O
,管師,_,O
,：,_,O
,心情,_,O
,好,_,O
,戴,_,O
,還是,_,O
,心情,_,O
,不,_,O
,好,_,O
,戴,_,O
,？,_,O
,民眾,_,O
,：,_,O
,心情,_,O
,好,_,O
,的,_,O
,時候,_,O
,就,_,O
,不會,_,O
,戴,_,O
,。,_,O
Sentence: 7088,個,_,O
,管師,_,O
,：,_,O
,心情,_,O
,好,_,O
,的,_,O
,時候,_,O
,。,_,O
Sentence: 7089,民眾,_,O
,：,_,O
,可是,_,O
,因為,_,O
,，,_,O
,因為,_,O
,。,_,O
Sentence: 7090,個,_,O
,管師,_,O
,：,_,O
,姐姐,_,O
,這樣,_,O
,講好,_,O
,了,_,O
,，,_,O
,應該,_,O
,是,_,O
,說,_,O
,你,_,O
,感覺,_,O
,比較,_,O
,舒服,_,O
,的,_,O
,時候,_,O
,你,_,O
,就,_,O
,不會,_,O
,想要,_,O
,戴,_,O
,。,_,O
Sentence: 7091,民眾,_,O
,：,_,O
,對,_,O
,對,_,O
,。,_,O
Sentence: 7092,個,_,O
,管師,_,O
,，,_,O
,就,_,O
,你,_,O
,沒有,_,O
,任何,_,O
,心理,_,O
,壓力,_,O
,的,_,O
,時候,_,O
,你,_,O
,就,_,O
,不會,_,O
,想,_,O
,戴,_,O
,。,_,O
Sentence: 7093,可是,_,O
,你,_,O
,就,_,O
,有,_,O
,一點,_,O
,心理,_,O
,壓力,_,O
,的,_,O
,時候,_,O
,會,_,O
,戴,_,O
,。,_,O
Sentence: 7094,民眾,_,O
,：,_,O
,基本,_,O
,上,_,O
,我,_,O
,，,_,O
,基本,_,O
,上,_,O
,我,_,O
,都,_,O
,會,_,O
,戴,_,O
,，,_,O
,但,_,O
,，,_,O
,目前,_,O
,一,_,B-tim
,年,_,I-tim
,無,_,O
,套,_,O
,的,_,O
,次數,_,O
,大概,_,O
,三,_,O
,到,_,O
,四,_,O
,次,_,O
,。,_,O
Sentence: 7095,個,_,O
,管師,_,O
,：,_,O
,嗯哼,_,O
,，,_,O
,所以,_,O
,普遍,_,O
,還是,_,O
,大概,_,O
,七成,_,B-tim
,以上,_,O
,會,_,O
,戴套,_,O
,。,_,O
Sentence: 7096,民眾,_,O
,：,_,O
,對,_,O
,對,_,O
,對,_,O
,。,_,O
Sentence: 7097,個,_,O
,管師,_,O
,：,_,O
,然後,_,O
,就,_,O
,會,_,O
,有,_,O
,大概,_,O
,少數,_,O
,次數,_,O
,。,_,O
Sentence: 7098,喔,_,O
,，,_,O
,那,_,O
,是,_,O
,氣送桶,_,O
,。,_,O
Sentence: 7099,民眾,_,O
,：,_,O
,喔,_,O
,。,_,O
Sentence: 7100,個,_,O
,管師,_,O
,：,_,O
,嘿,_,O
,，,_,O
,少數,_,O
,次數,_,O
,會,_,O
,沒有,_,O
,戴套,_,O
,。,_,O
Sentence: 7101,但,_,O
,沒有,_,O
,戴套,_,O
,的,_,O
,時候,_,O
,會不會,_,O
,讓,_,O
,你,_,O
,比較,_,O
,擔心,_,O
,被,_,O
,感染,_,O
,？,_,O
,民眾,_,O
,：,_,O
,一半,_,O
,一半,_,O
,。,_,O
Sentence: 7102,個,_,O
,管師,_,O
,：,_,O
,一半,_,O
,一半,_,O
,。,_,O
Sentence: 7103,民眾,_,O
,：,_,O
,對,_,O
,。,_,O
Sentence: 7104,個,_,O
,管師,_,O
,：,_,O
,就,_,O
,是,_,O
,比,_,O
,，,_,O
,你,_,O
,戴套,_,O
,的,_,O
,時候,_,O
,又,_,O
,有,_,O
,在,_,O
,吃,_,O
,PrEP,_,O
,你,_,O
,就,_,O
,會,_,O
,覺得,_,O
,很,_,O
,安全,_,O
,。,_,O
Sentence: 7105,民眾,_,O
,：,_,O
,對,_,O
,，,_,O
,Yep,_,O
,。,_,O
Sentence: 7106,個,_,O
,管師,_,O
,：,_,O
,可是,_,O
,如果,_,O
,假設,_,O
,你,_,O
,只有,_,O
,單純,_,O
,吃,_,O
,PrEP,_,O
,，,_,O
,但是,_,O
,你,_,O
,這,_,O
,次,_,O
,性行為,_,O
,沒有,_,O
,戴套,_,O
,，,_,O
,你,_,O
,反而,_,O
,會,_,O
,有,_,O
,一點點,_,O
,小,_,O
,壓力,_,O
,。,_,O
Sentence: 7107,民眾,_,O
,：,_,O
,對,_,O
,。,_,O
Sentence: 7108,個,_,O
,管師,_,O
,：OK,_,O
,。,_,O
Sentence: 7109,民眾,_,O
,：,_,O
,所以,_,O
,有時候,_,O
,會,_,O
,想來,_,O
,抽血,_,O
,，,_,O
,但,_,O
,，,_,O
,但,_,O
,基本,_,O
,上,_,O
,，,_,O
,就,_,O
,每,_,O
,次,_,O
,回診,_,O
,的,_,O
,時候,_,O
,，,_,O
,都,_,O
,會,_,O
,想,_,O
,問,_,O
,有沒有,_,O
,抽血,_,O
,。,_,O
Sentence: 7110,個,_,O
,管師,_,O
,：,_,O
,嗯哼,_,O
,，,_,O
,OK,_,O
,。,_,O
Sentence: 7111,好,_,O
,，,_,O
,那,_,O
,，,_,O
,因為,_,O
,我們,_,O
,在,_,O
,這裡,_,O
,的話,_,O
,，,_,O
,每,_,O
,三,_,O
,個,_,O
,月,_,O
,會,_,O
,會,_,O
,定期,_,O
,抽,_,O
,一,_,O
,次,_,O
,。,_,O
Sentence: 7112,民眾,_,O
,：,_,O
,嗯,_,O
,。,_,O
Sentence: 7113,個,_,O
,管師,_,O
,：,_,O
,就,_,O
,是,_,O
,HIV,_,O
,跟,_,O
,梅毒,_,O
,。,_,O
Sentence: 7114,但,_,O
,如果,_,O
,你,_,O
,每,_,O
,個,_,O
,月,_,O
,驗,_,O
,的話,_,O
,，,_,O
,其實,_,O
,機率,_,O
,上面,_,O
,沒有,_,O
,那,_,O
,個,_,O
,必要性,_,O
,啦,_,O
,。,_,O
Sentence: 7115,民眾,_,O
,：,_,O
,喔,_,O
,。,_,O
Sentence: 7116,個,_,O
,管師,_,O
,：,_,O
,那,_,O
,如果,_,O
,你,_,O
,自己,_,O
,還是,_,O
,會,_,O
,擔心,_,O
,的話,_,O
,，,_,O
,可以,_,O
,到,_,O
,匿篩,_,O
,。,_,O
Sentence: 7117,民眾,_,O
,：,_,O
,對,_,O
,。,_,O
Sentence: 7118,個,_,O
,管師,_,O
,：,_,O
,好,_,O
,，,_,O
,那,_,O
,我,_,O
,想,_,O
,問,_,O
,一下,_,O
,，,_,O
,你,_,O
,當初,_,O
,為什麼,_,O
,會,_,O
,想要,_,O
,來,_,O
,吃,_,O
,PrEP,_,O
,？,_,O
,民眾,_,O
,：,_,O
,因為,_,O
,，,_,O
,一,_,O
,開始,_,O
,是,_,O
,你,_,O
,打電話,_,O
,通知,_,O
,我,_,O
,嘛,_,O
,。,_,O
Sentence: 7119,個,_,O
,管師,_,O
,：,_,O
,對,_,O
,對,_,O
,對,_,O
,。,_,O
Sentence: 7120,民眾,_,O
,：,_,O
,然後,_,O
,說,_,O
,我,_,O
,有,_,O
,符合,_,O
,資格,_,O
,，,_,O
,我,_,O
,想說,_,O
,，,_,O
,因為,_,O
,，,_,O
,我,_,O
,一,_,O
,開始,_,O
,是,_,O
,沒有,_,O
,想要,_,O
,，,_,O
,但,_,O
,後來,_,O
,問,_,O
,過,_,O
,醫師,_,O
,之後,_,O
,，,_,O
,她,_,O
,說,_,O
,比,_,O
,一般,_,O
,，,_,O
,就,_,O
,是,_,O
,比起,_,O
,正常人,_,O
,的,_,O
,。,_,O
Sentence: 7121,個,_,O
,管師,_,O
,：,_,O
,嗯,_,O
,。,_,O
Sentence: 7122,民眾,_,O
,：,_,O
,並,_,O
,沒有,_,O
,什麼,_,O
,太,_,O
,大,_,O
,的,_,O
,變化,_,O
,，,_,O
,所以,_,O
,。,_,O
Sentence: 7123,個,_,O
,管師,_,O
,：,_,O
,嗯,_,O
,。,_,O
Sentence: 7124,民眾,_,O
,：,_,O
,而且,_,O
,，,_,O
,吃完,_,O
,一,_,O
,個,_,O
,月,_,O
,之後,_,O
,也,_,O
,覺得,_,O
,身體,_,O
,沒,_,O
,什麼,_,O
,太,_,O
,大,_,O
,變化,_,O
,，,_,O
,所以,_,O
,才,_,O
,會,_,O
,持續,_,O
,。,_,O
Sentence: 7125,個,_,O
,管師,_,O
,：,_,O
,嗯哼哼,_,O
,。,_,O
Sentence: 7126,所以,_,O
,是,_,O
,每,_,O
,天,_,O
,吃,_,O
,？,_,O
,民眾,_,O
,：,_,O
,對,_,O
,，,_,O
,我,_,O
,目前,_,O
,是,_,O
,每,_,O
,天,_,O
,吃,_,O
,。,_,O
Sentence: 7127,個,_,O
,管師,_,O
,：,_,O
,每,_,O
,天,_,O
,吃,_,O
,是,_,O
,因為,_,O
,怕,_,O
,忘記,_,O
,嗎,_,O
,？,_,O
,民眾,_,O
,：,_,O
,對,_,O
,，,_,O
,就,_,O
,是,_,O
,怕,_,O
,忘記,_,O
,。,_,O
Sentence: 7128,個,_,O
,管師,_,O
,：,_,O
,怕,_,O
,忘記,_,O
,了,_,O
,，,_,O
,OK,_,O
,。,_,O
Sentence: 7129,民眾,_,O
,：,_,O
,所以,_,O
,我,_,O
,每,_,O
,天,_,O
,我,_,O
,會,_,O
,設定,_,O
,一,_,O
,個,_,O
,鬧鐘,_,O
,睡,_,O
,前,_,O
,的,_,O
,時候,_,O
,吃,_,O
,。,_,O
Sentence: 7130,個,_,O
,管師,_,O
,：,_,O
,嗯哼哼,_,O
,，,_,O
,所以,_,O
,你,_,O
,會,_,O
,提醒,_,O
,自己,_,O
,每,_,O
,天,_,O
,吃,_,O
,藥,_,O
,，,_,O
,避免,_,O
,說,_,O
,如果,_,O
,到時候,_,O
,如果,_,O
,突然,_,O
,臨時,_,O
,想要,_,O
,。,_,O
Sentence: 7131,民眾,_,O
,：,_,O
,對,_,O
,對,_,O
,對,_,O
,。,_,O
Sentence: 7132,個,_,O
,管師,_,O
,：,_,O
,想要,_,O
,有,_,O
,發生,_,O
,性行為,_,O
,的,_,O
,時候,_,O
,，,_,O
,反而,_,O
,還,_,O
,要,_,O
,等,_,O
,那,_,O
,兩,_,O
,個,_,O
,小時,_,O
,。,_,O
Sentence: 7133,民眾,_,O
,：,_,O
,對,_,O
,對,_,O
,對,_,O
,。,_,O
Sentence: 7134,個,_,O
,管師,_,O
,：OK,_,O
,。,_,O
Sentence: 7135,好,_,O
,喔,_,O
,，,_,O
,啊,_,O
,你,_,O
,填完,_,O
,了,_,O
,嗎,_,O
,？,_,O
,民眾,_,O
,：,_,O
,這,_,O
,個,_,O
,，,_,O
,這,_,O
,個,_,O
,是,_,O
,不,_,O
,一樣,_,O
,的,_,O
,嗎,_,O
,？,_,O
,個,_,O
,管師,_,O
,：,_,O
,不,_,O
,是,_,O
,。,_,O
Sentence: 7136,對,_,O
,，,_,O
,這,_,O
,個,_,O
,是,_,O
,事,_,O
,後藥,_,O
,。,_,O
Sentence: 7137,民眾,_,O
,：,_,O
,喔,_,O
,。,_,O
Sentence: 7138,個,_,O
,管師,_,O
,：,_,O
,嗯,_,O
,嗯,_,O
,嗯,_,O
,。,_,O
Sentence: 7139,好,_,O
,的,_,O
,喔,_,O
,。,_,O
Sentence: 7140,個,_,O
,管師,_,O
,：,_,O
,你,_,O
,今天,_,O
,怎麼,_,O
,會,_,O
,想,_,O
,吃,_,O
,PrEP,_,O
,？,_,O
,民眾,_,O
,：,_,O
,因為,_,O
,愛滋,_,O
,沒,_,O
,藥醫,_,O
,，,_,O
,可是,_,O
,其他,_,O
,的,_,O
,都,_,O
,是,_,O
,有,_,O
,藥醫,_,O
,的,_,O
,，,_,O
,其實,_,O
,是,_,O
,我,_,O
,去,_,O
,…,_,O
,…,_,O
,個,_,O
,管師,_,O
,：,_,O
,哦,_,O
,所以,_,O
,你,_,O
,覺得,_,O
,對,_,O
,他,_,O
,的,_,O
,恐懼性,_,O
,會,_,O
,比較,_,O
,大,_,O
,嗎,_,O
,？,_,O
,民眾,_,O
,：,_,O
,也,_,O
,沒有,_,O
,恐懼,_,O
,啦,_,O
,～,_,O
,其實,_,O
,是,_,O
,因為,_,O
,我,_,O
,去,_,O
,匿篩,_,O
,，,_,O
,然後,_,O
,後來,_,O
,發現,_,O
,就是,_,O
,有,_,O
,梅毒,_,O
,。,_,O
Sentence: 7141,個,_,O
,管師,_,O
,：,_,O
,嗯哼,_,O
,。,_,O
Sentence: 7142,民眾,_,O
,：,_,O
,然後,_,O
,後來,_,O
,小美,_,B-nam
,就,_,O
,跟,_,O
,我,_,O
,說,_,O
,要不要,_,O
,吃,_,O
,PrEP,_,O
,？,_,O
,個,_,O
,管師,_,O
,：,_,O
,對,_,O
,、,_,O
,對,_,O
,。,_,O
